"state_abbr","state_name","org_type","org_name","agency_name","local_phone","local_phone_ext","local_notes","local_tdd","local_tdd_ext","agency_id","tollfree_phone","tollfree_ext","tollfree_instate_flag","tollfree_notes","tollfree_tdd","tollfree_tdd_ext","spanish_phone","spanish_ext","address","address2","agency_notes","email_address","web_address"
"GU","Guam","T","RRB Carrier - Railroad Retirement Board Carrier","Noridian","8772887600",,,,,"00471","8883559165",,"no",,,,,,,,"Regional Home Health Intermediary - AK, AS, AZ, CA, Guam, HI, ID, NM, NV, OR, WA","medicare.railroad@palmettogba.com","www.palmettogba.com/medicare"
"HI","Hawaii","T","RRB Carrier - Railroad Retirement Board Carrier","Noridian","8772887600",,,,,"00471","8883559165",,"no",,,,,,,,"Regional Home Health Intermediary - AK, AS, AZ, CA, Guam, HI, ID, NM, NV, OR, WA","medicare.railroad@palmettogba.com","www.palmettogba.com/medicare"
"IA","Iowa","T","RRB Carrier - Railroad Retirement Board Carrier","Noridian","8772887600",,,,,"00471","8883559165",,"no",,,,,,,,"Regional Home Health Intermediary - AK, AS, AZ, CA, Guam, HI, ID, NM, NV, OR, WA","medicare.railroad@palmettogba.com","www.palmettogba.com/medicare"
"ID","Idaho","T","RRB Carrier - Railroad Retirement Board Carrier","Noridian","8772887600",,,,,"00471","8883559165",,"no",,,,,,,,"Regional Home Health Intermediary - AK, AS, AZ, CA, Guam, HI, ID, NM, NV, OR, WA","medicare.railroad@palmettogba.com","www.palmettogba.com/medicare"
"IL","Illinois","T","RRB Carrier - Railroad Retirement Board Carrier","Noridian","8772887600",,,,,"00471","8883559165",,"no",,,,,,,,"Regional Home Health Intermediary - AK, AS, AZ, CA, Guam, HI, ID, NM, NV, OR, WA","medicare.railroad@palmettogba.com","www.palmettogba.com/medicare"
"IN","Indiana","T","RRB Carrier - Railroad Retirement Board Carrier","Noridian","8772887600",,,,,"00471","8883559165",,"no",,,,,,,,"Regional Home Health Intermediary - AK, AS, AZ, CA, Guam, HI, ID, NM, NV, OR, WA","medicare.railroad@palmettogba.com","www.palmettogba.com/medicare"
"KS","Kansas","T","RRB Carrier - Railroad Retirement Board Carrier","Noridian","8772887600",,,,,"00471","8883559165",,"no",,,,,,,,"Regional Home Health Intermediary - AK, AS, AZ, CA, Guam, HI, ID, NM, NV, OR, WA","medicare.railroad@palmettogba.com","www.palmettogba.com/medicare"
"KY","Kentucky","T","RRB Carrier - Railroad Retirement Board Carrier","Noridian","8772887600",,,,,"00471","8883559165",,"no",,,,,,,,"Regional Home Health Intermediary - AK, AS, AZ, CA, Guam, HI, ID, NM, NV, OR, WA","medicare.railroad@palmettogba.com","www.palmettogba.com/medicare"
"LA","Louisiana","T","RRB Carrier - Railroad Retirement Board Carrier","Noridian","8772887600",,,,,"00471","8883559165",,"no",,,,,,,,"Regional Home Health Intermediary - AK, AS, AZ, CA, Guam, HI, ID, NM, NV, OR, WA","medicare.railroad@palmettogba.com","www.palmettogba.com/medicare"
"MA","Massachusetts","T","RRB Carrier - Railroad Retirement Board Carrier","Noridian","8772887600",,,,,"00471","8883559165",,"no",,,,,,,,"Regional Home Health Intermediary - AK, AS, AZ, CA, Guam, HI, ID, NM, NV, OR, WA","medicare.railroad@palmettogba.com","www.palmettogba.com/medicare"
"MD","Maryland","T","RRB Carrier - Railroad Retirement Board Carrier","Noridian","8772887600",,,,,"00471","8883559165",,"no",,,,,,,,"Regional Home Health Intermediary - AK, AS, AZ, CA, Guam, HI, ID, NM, NV, OR, WA","medicare.railroad@palmettogba.com","www.palmettogba.com/medicare"
"ME","Maine","T","RRB Carrier - Railroad Retirement Board Carrier","Noridian","8772887600",,,,,"00471","8883559165",,"no",,,,,,,,"Regional Home Health Intermediary - AK, AS, AZ, CA, Guam, HI, ID, NM, NV, OR, WA","medicare.railroad@palmettogba.com","www.palmettogba.com/medicare"
"MI","Michigan","T","RRB Carrier - Railroad Retirement Board Carrier","Noridian","8772887600",,,,,"00471","8883559165",,"no",,,,,,,,"Regional Home Health Intermediary - AK, AS, AZ, CA, Guam, HI, ID, NM, NV, OR, WA","medicare.railroad@palmettogba.com","www.palmettogba.com/medicare"
"MN","Minnesota","T","RRB Carrier - Railroad Retirement Board Carrier","Noridian","8772887600",,,,,"00471","8883559165",,"no",,,,,,,,"Regional Home Health Intermediary - AK, AS, AZ, CA, Guam, HI, ID, NM, NV, OR, WA","medicare.railroad@palmettogba.com","www.palmettogba.com/medicare"
"MO","Missouri","T","RRB Carrier - Railroad Retirement Board Carrier","Noridian","8772887600",,,,,"00471","8883559165",,"no",,,,,,,,"Regional Home Health Intermediary - AK, AS, AZ, CA, Guam, HI, ID, NM, NV, OR, WA","medicare.railroad@palmettogba.com","www.palmettogba.com/medicare"
"MP","Northern Mariana Islands","T","RRB Carrier - Railroad Retirement Board Carrier","Noridian","8772887600",,,,,"00471","8883559165",,"no",,,,,,,,"Regional Home Health Intermediary - AK, AS, AZ, CA, Guam, HI, ID, NM, NV, OR, WA","medicare.railroad@palmettogba.com","www.palmettogba.com/medicare"
"MS","Mississippi","T","RRB Carrier - Railroad Retirement Board Carrier","Noridian","8772887600",,,,,"00471","8883559165",,"no",,,,,,,,"Regional Home Health Intermediary - AK, AS, AZ, CA, Guam, HI, ID, NM, NV, OR, WA","medicare.railroad@palmettogba.com","www.palmettogba.com/medicare"
"MT","Montana","T","RRB Carrier - Railroad Retirement Board Carrier","Noridian","8772887600",,,,,"00471","8883559165",,"no",,,,,,,,"Regional Home Health Intermediary - AK, AS, AZ, CA, Guam, HI, ID, NM, NV, OR, WA","medicare.railroad@palmettogba.com","www.palmettogba.com/medicare"
"NC","North Carolina","T","RRB Carrier - Railroad Retirement Board Carrier","Noridian","8772887600",,,,,"00471","8883559165",,"no",,,,,,,,"Regional Home Health Intermediary - AK, AS, AZ, CA, Guam, HI, ID, NM, NV, OR, WA","medicare.railroad@palmettogba.com","www.palmettogba.com/medicare"
"ND","North Dakota","T","RRB Carrier - Railroad Retirement Board Carrier","Noridian","8772887600",,,,,"00471","8883559165",,"no",,,,,,,,"Regional Home Health Intermediary - AK, AS, AZ, CA, Guam, HI, ID, NM, NV, OR, WA","medicare.railroad@palmettogba.com","www.palmettogba.com/medicare"
"NE","Nebraska","T","RRB Carrier - Railroad Retirement Board Carrier","Noridian","8772887600",,,,,"00471","8883559165",,"no",,,,,,,,"Regional Home Health Intermediary - AK, AS, AZ, CA, Guam, HI, ID, NM, NV, OR, WA","medicare.railroad@palmettogba.com","www.palmettogba.com/medicare"
"NH","New Hampshire","T","RRB Carrier - Railroad Retirement Board Carrier","Noridian","8772887600",,,,,"00471","8883559165",,"no",,,,,,,,"Regional Home Health Intermediary - AK, AS, AZ, CA, Guam, HI, ID, NM, NV, OR, WA","medicare.railroad@palmettogba.com","www.palmettogba.com/medicare"
"NJ","New Jersey","T","RRB Carrier - Railroad Retirement Board Carrier","Noridian","8772887600",,,,,"00471","8883559165",,"no",,,,,,,,"Regional Home Health Intermediary - AK, AS, AZ, CA, Guam, HI, ID, NM, NV, OR, WA","medicare.railroad@palmettogba.com","www.palmettogba.com/medicare"
"NM","New Mexico","T","RRB Carrier - Railroad Retirement Board Carrier","Noridian","8772887600",,,,,"00471","8883559165",,"no",,,,,,,,"Regional Home Health Intermediary - AK, AS, AZ, CA, Guam, HI, ID, NM, NV, OR, WA","medicare.railroad@palmettogba.com","www.palmettogba.com/medicare"
"NV","Nevada","T","RRB Carrier - Railroad Retirement Board Carrier","Noridian","8772887600",,,,,"00471","8883559165",,"no",,,,,,,,"Regional Home Health Intermediary - AK, AS, AZ, CA, Guam, HI, ID, NM, NV, OR, WA","medicare.railroad@palmettogba.com","www.palmettogba.com/medicare"
"NY","New York","T","RRB Carrier - Railroad Retirement Board Carrier","Noridian","8772887600",,,,,"00471","8883559165",,"no",,,,,,,,"Regional Home Health Intermediary - AK, AS, AZ, CA, Guam, HI, ID, NM, NV, OR, WA","medicare.railroad@palmettogba.com","www.palmettogba.com/medicare"
"OH","Ohio","T","RRB Carrier - Railroad Retirement Board Carrier","Noridian","8772887600",,,,,"00471","8883559165",,"no",,,,,,,,"Regional Home Health Intermediary - AK, AS, AZ, CA, Guam, HI, ID, NM, NV, OR, WA","medicare.railroad@palmettogba.com","www.palmettogba.com/medicare"
"OK","Oklahoma","T","RRB Carrier - Railroad Retirement Board Carrier","Noridian","8772887600",,,,,"00471","8883559165",,"no",,,,,,,,"Regional Home Health Intermediary - AK, AS, AZ, CA, Guam, HI, ID, NM, NV, OR, WA","medicare.railroad@palmettogba.com","www.palmettogba.com/medicare"
"OR","Oregon","T","RRB Carrier - Railroad Retirement Board Carrier","Noridian","8772887600",,,,,"00471","8883559165",,"no",,,,,,,,"Regional Home Health Intermediary - AK, AS, AZ, CA, Guam, HI, ID, NM, NV, OR, WA","medicare.railroad@palmettogba.com","www.palmettogba.com/medicare"
"PA","Pennsylvania","T","RRB Carrier - Railroad Retirement Board Carrier","Noridian","8772887600",,,,,"00471","8883559165",,"no",,,,,,,,"Regional Home Health Intermediary - AK, AS, AZ, CA, Guam, HI, ID, NM, NV, OR, WA","medicare.railroad@palmettogba.com","www.palmettogba.com/medicare"
"PR","Puerto Rico","T","RRB Carrier - Railroad Retirement Board Carrier","Noridian","8772887600",,,,,"00471","8883559165",,"no",,,,,,,,"Regional Home Health Intermediary - AK, AS, AZ, CA, Guam, HI, ID, NM, NV, OR, WA","medicare.railroad@palmettogba.com","www.palmettogba.com/medicare"
"RI","Rhode Island","T","RRB Carrier - Railroad Retirement Board Carrier","Noridian","8772887600",,,,,"00471","8883559165",,"no",,,,,,,,"Regional Home Health Intermediary - AK, AS, AZ, CA, Guam, HI, ID, NM, NV, OR, WA","medicare.railroad@palmettogba.com","www.palmettogba.com/medicare"
"SC","South Carolina","T","RRB Carrier - Railroad Retirement Board Carrier","Noridian","8772887600",,,,,"00471","8883559165",,"no",,,,,,,,"Regional Home Health Intermediary - AK, AS, AZ, CA, Guam, HI, ID, NM, NV, OR, WA","medicare.railroad@palmettogba.com","www.palmettogba.com/medicare"
"SD","South Dakota","T","RRB Carrier - Railroad Retirement Board Carrier","Noridian","8772887600",,,,,"00471","8883559165",,"no",,,,,,,,"Regional Home Health Intermediary - AK, AS, AZ, CA, Guam, HI, ID, NM, NV, OR, WA","medicare.railroad@palmettogba.com","www.palmettogba.com/medicare"
"TN","Tennessee","T","RRB Carrier - Railroad Retirement Board Carrier","Noridian","8772887600",,,,,"00471","8883559165",,"no",,,,,,,,"Regional Home Health Intermediary - AK, AS, AZ, CA, Guam, HI, ID, NM, NV, OR, WA","medicare.railroad@palmettogba.com","www.palmettogba.com/medicare"
"TX","Texas","T","RRB Carrier - Railroad Retirement Board Carrier","Noridian","8772887600",,,,,"00471","8883559165",,"no",,,,,,,,"Regional Home Health Intermediary - AK, AS, AZ, CA, Guam, HI, ID, NM, NV, OR, WA","medicare.railroad@palmettogba.com","www.palmettogba.com/medicare"
"UT","Utah","T","RRB Carrier - Railroad Retirement Board Carrier","Noridian","8772887600",,,,,"00471","8883559165",,"no",,,,,,,,"Regional Home Health Intermediary - AK, AS, AZ, CA, Guam, HI, ID, NM, NV, OR, WA","medicare.railroad@palmettogba.com","www.palmettogba.com/medicare"
"VA","Virginia","T","RRB Carrier - Railroad Retirement Board Carrier","Noridian","8772887600",,,,,"00471","8883559165",,"no",,,,,,,,"Regional Home Health Intermediary - AK, AS, AZ, CA, Guam, HI, ID, NM, NV, OR, WA","medicare.railroad@palmettogba.com","www.palmettogba.com/medicare"
"VI","Virgin Islands","T","RRB Carrier - Railroad Retirement Board Carrier","Noridian","8772887600",,,,,"00471","8883559165",,"no",,,,,,,,"Regional Home Health Intermediary - AK, AS, AZ, CA, Guam, HI, ID, NM, NV, OR, WA","medicare.railroad@palmettogba.com","www.palmettogba.com/medicare"
"VT","Vermont","T","RRB Carrier - Railroad Retirement Board Carrier","Noridian","8772887600",,,,,"00471","8883559165",,"no",,,,,,,,"Regional Home Health Intermediary - AK, AS, AZ, CA, Guam, HI, ID, NM, NV, OR, WA","medicare.railroad@palmettogba.com","www.palmettogba.com/medicare"
"WA","Washington","T","RRB Carrier - Railroad Retirement Board Carrier","Noridian","8772887600",,,,,"00471","8883559165",,"no",,,,,,,,"Regional Home Health Intermediary - AK, AS, AZ, CA, Guam, HI, ID, NM, NV, OR, WA","medicare.railroad@palmettogba.com","www.palmettogba.com/medicare"
"WI","Wisconsin","T","RRB Carrier - Railroad Retirement Board Carrier","Noridian","8772887600",,,,,"00471","8883559165",,"no",,,,,,,,"Regional Home Health Intermediary - AK, AS, AZ, CA, Guam, HI, ID, NM, NV, OR, WA","medicare.railroad@palmettogba.com","www.palmettogba.com/medicare"
"WV","West Virginia","T","RRB Carrier - Railroad Retirement Board Carrier","Noridian","8772887600",,,,,"00471","8883559165",,"no",,,,,,,,"Regional Home Health Intermediary - AK, AS, AZ, CA, Guam, HI, ID, NM, NV, OR, WA","medicare.railroad@palmettogba.com","www.palmettogba.com/medicare"
"WY","Wyoming","T","RRB Carrier - Railroad Retirement Board Carrier","Noridian","8772887600",,,,,"00471","8883559165",,"no",,,,,,,,"Regional Home Health Intermediary - AK, AS, AZ, CA, Guam, HI, ID, NM, NV, OR, WA","medicare.railroad@palmettogba.com","www.palmettogba.com/medicare"
"AK","Alaska","S","Office for Civil Rights","Office for Civil Rights of Alaska, Idaho, Oregon, and Washington","2066152290",,,"2066152296",,"00445",,,"no",,,,,,,,,"ocrmail@of.dhhs.gov","www.hhs.gov/ocr"
"ID","Idaho","S","Office for Civil Rights","Office for Civil Rights of Alaska, Idaho, Oregon, and Washington","2066152290",,,"2066152296",,"00445",,,"no",,,,,,,,,"ocrmail@of.dhhs.gov","www.hhs.gov/ocr"
"OR","Oregon","S","Office for Civil Rights","Office for Civil Rights of Alaska, Idaho, Oregon, and Washington","2066152290",,,"2066152296",,"00445",,,"no",,,,,,,,,"ocrmail@of.dhhs.gov","www.hhs.gov/ocr"
"WA","Washington","S","Office for Civil Rights","Office for Civil Rights of Alaska, Idaho, Oregon, and Washington","2066152290",,,"2066152296",,"00445",,,"no",,,,,,,,,"ocrmail@of.dhhs.gov","www.hhs.gov/ocr"
"AL","Alabama","S","Office for Civil Rights","Office for Civil Rights of the Southeast","4045627886",,,,,"00454",,,"no",,,,,,,,,,"www.hhs.gov/ocr"
"FL","Florida","S","Office for Civil Rights","Office for Civil Rights of the Southeast","4045627886",,,,,"00454",,,"no",,,,,,,,,,"www.hhs.gov/ocr"
"GA","Georgia","S","Office for Civil Rights","Office for Civil Rights of the Southeast","4045627886",,,,,"00454",,,"no",,,,,,,,,,"www.hhs.gov/ocr"
"KY","Kentucky","S","Office for Civil Rights","Office for Civil Rights of the Southeast","4045627886",,,,,"00454",,,"no",,,,,,,,,,"www.hhs.gov/ocr"
